id,width,source,url,updated_at,height,created_at,workout_id,medium_type,exif_datetime,thumbnail_url,exif_location_latitude,exif_location_longitude
681400063,1400,library,https://cdn.gymrats.app/0126e19c-98f1-4aad-9de8-1e517e920898.jpg,2026-05-05T10:16:54,1866,2026-05-05T10:16:54,618598487,image/jpg,2026-05-05T10:16:32,https://cdn.gymrats.app/0126e19c-98f1-4aad-9de8-1e517e920898.jpg,,
681398400,1400,library,https://cdn.gymrats.app/e130dfe4-a61c-46d9-8956-3b6d85e559e8.jpg,2026-05-05T10:15:48,1866,2026-05-05T10:15:48,618599498,image/jpg,2026-05-05T10:14:40,https://cdn.gymrats.app/e130dfe4-a61c-46d9-8956-3b6d85e559e8.jpg,,
681614711,1296,library,https://cdn.gymrats.app/ef4ff8eb-750c-40e8-a258-01460439f4e6.jpg,2026-05-05T12:56:11,1426,2026-05-05T12:56:11,618819194,image/jpg,,,,
681607513,828,library,https://cdn.gymrats.app/45a9eb05-60ed-4054-9003-ef909f1d6df8.jpg,2026-05-05T12:49:02,1792,2026-05-05T12:49:02,618819194,image/jpg,2026-05-05T12:42:02,,,
681616728,1206,library,https://cdn.gymrats.app/792d6620-ba7f-43ff-a795-8c55c2adb69a.jpg,2026-05-05T12:58:12,2622,2026-05-05T12:58:12,618828828,image/jpg,2026-05-05T12:57:12,,,
681628036,1400,library,https://cdn.gymrats.app/85a246e1-2358-486e-8c42-5d973c98e595.jpg,2026-05-05T13:09:04,1400,2026-05-05T13:09:04,618840398,image/jpg,,,,
681821061,1400,library,https://cdn.gymrats.app/a377a146-92f9-478d-b534-f47652a01218.jpg,2026-05-05T16:18:39,1866,2026-05-05T16:18:39,619034130,image/jpg,2026-05-05T15:58:54,,,
682131243,1400,camera,https://cdn.gymrats.app/684e1acd-ff5d-4f7d-a667-a2f24ba3aca1.jpg,2026-05-05T21:11:17,1866,2026-05-05T21:11:17,619340254,image/jpg,2026-05-05T21:09:42,,,
682413641,1400,camera,https://cdn.gymrats.app/fec1d5c4-6b72-40f6-b0e6-407ee0bdfe5f.jpg,2026-05-05T23:04:20,1866,2026-05-05T23:04:20,619620194,image/jpg,2026-05-05T23:03:26,,,
682432882,1400,library,https://cdn.gymrats.app/e471646b-1ea9-41ec-b8c0-359c61229885.jpg,2026-05-05T23:10:26,2488,2026-05-05T23:10:26,619630479,image/jpg,2026-05-05T23:09:24,,-23.56815,-46.6871
682432880,1178,library,https://cdn.gymrats.app/b594ae04-1a50-495e-a831-6a07046244ff.jpg,2026-05-05T23:10:26,2556,2026-05-05T23:10:26,619630479,image/jpg,2026-05-05T23:08:47,,,
682452290,1400,camera,https://cdn.gymrats.app/ba08164a-0608-48b2-a8d1-3bba6e9c7e95.jpg,2026-05-05T23:16:45,1866,2026-05-05T23:16:45,619657961,image/jpg,2026-05-05T23:09:06,,,
682568476,1400,library,https://cdn.gymrats.app/ed9fa15e-0411-47ed-a6c3-b14ee3af30fb.jpg,2026-05-05T23:56:00,1866,2026-05-05T23:56:00,619766143,image/jpg,2026-05-05T21:39:57,,,
682598782,1400,library,https://cdn.gymrats.app/36ccb001-75ef-4b1d-b680-a20bb588a709.jpg,2026-05-06T00:06:02,1866,2026-05-06T00:06:02,619799735,image/jpg,2026-05-06T00:00:26,,,
682624985,1400,camera,https://cdn.gymrats.app/8567f7de-09b7-4f4f-a088-5a1b4952040a.jpg,2026-05-06T00:14:48,1866,2026-05-06T00:14:48,619824954,image/jpg,2026-05-06T00:14:21,https://cdn.gymrats.app/8567f7de-09b7-4f4f-a088-5a1b4952040a.jpg,,
682670816,1400,library,https://cdn.gymrats.app/87eda82e-294a-4847-aeb3-23b6fea689ad.jpg,2026-05-06T00:30:55,1866,2026-05-06T00:30:55,619868064,image/jpg,2026-04-09T09:13:20,,,
682723837,1400,library,https://cdn.gymrats.app/4d6fc6f6-0083-4c0b-b219-9abc4fdd5b1a.jpg,2026-05-06T00:51:41,1866,2026-05-06T00:51:41,619876719,image/jpg,2026-05-06T00:34:53,https://cdn.gymrats.app/4d6fc6f6-0083-4c0b-b219-9abc4fdd5b1a.jpg,,
682986655,1400,camera,https://cdn.gymrats.app/4a2586b6-35f2-47b4-b514-971f59cd829b.jpg,2026-05-06T09:20:58,1866,2026-05-06T09:20:58,620167228,image/jpg,2026-05-06T09:20:50,,,
682987192,1400,camera,https://cdn.gymrats.app/199e98bb-c90e-4286-9bdd-931c365d7398.jpg,2026-05-06T09:21:33,1866,2026-05-06T09:21:33,620167761,image/jpg,2026-05-06T09:20:32,https://cdn.gymrats.app/199e98bb-c90e-4286-9bdd-931c365d7398.jpg,,
683117059,1400,camera,https://cdn.gymrats.app/a59da568-0c02-464f-ae83-97504934ad47.jpg,2026-05-06T10:59:49,1866,2026-05-06T10:59:49,620306355,image/jpg,2026-05-06T10:59:35,,,
683224894,1400,library,https://cdn.gymrats.app/df589214-e5e6-4b3d-839f-395b1b558fb6.jpg,2026-05-06T12:18:42,1050,2026-05-06T12:18:42,620419726,image/jpg,2026-05-06T12:16:21,,39.1547,-86.49311166666666
683224893,1400,library,https://cdn.gymrats.app/4ee6205a-bce9-4a4c-8219-db762eeda9fb.jpg,2026-05-06T12:18:42,1866,2026-05-06T12:18:42,620419726,image/jpg,2026-05-06T12:15:26,,39.154686166666664,-86.49307166666667
683234030,1400,library,https://cdn.gymrats.app/4e142461-62d4-451f-a770-3b60938e6e7f.jpg,2026-05-06T12:27:25,1400,2026-05-06T12:27:25,620429375,image/jpg,,,,
683274320,1400,library,https://cdn.gymrats.app/0ca85162-ffdf-49ee-ad3e-b821ac6f04c4.jpg,2026-05-06T13:07:14,2488,2026-05-06T13:07:14,620456293,image/jpg,2026-05-06T12:43:07,,-23.58958833333333,-46.66093333333333
683376590,1320,library,https://cdn.gymrats.app/112a6d37-20c0-4604-bfd2-4710c2700f6e.jpg,2026-05-06T14:55:45,2112,2026-05-06T14:55:45,620574618,image/jpg,2026-05-06T14:53:28,,,
683913654,1400,library,https://cdn.gymrats.app/00106799-6260-420e-8448-5a99bae120db.jpg,2026-05-06T22:23:12,1866,2026-05-06T22:23:12,621106497,image/jpg,2026-05-06T22:21:36,,,
684042431,1400,camera,https://cdn.gymrats.app/0703db52-c5ee-454f-abf5-d2cfe041c345.jpg,2026-05-06T23:10:37,1866,2026-05-06T23:10:37,621235136,image/jpg,2026-05-06T23:09:51,,,
684048132,1400,camera,https://cdn.gymrats.app/6c38cf19-8eae-4eae-81bb-00b2c1ba40f1.jpg,2026-05-06T23:12:30,1866,2026-05-06T23:12:30,621240612,image/jpg,2026-05-06T23:11:43,,,
684124990,1400,camera,https://cdn.gymrats.app/29c5f33b-d0bf-42f8-a31b-7224621906b2.jpg,2026-05-06T23:39:40,1866,2026-05-06T23:39:40,621314570,image/jpg,2026-05-06T23:37:27,,,
684369662,1400,library,https://cdn.gymrats.app/8ef4896c-df8d-43c6-9d95-c0748f20531b.jpg,2026-05-07T01:15:05,1866,2026-05-07T01:15:05,621540919,image/jpg,2026-05-07T01:14:35,,,
684365833,1206,library,https://cdn.gymrats.app/792084b6-a45a-42fa-b785-e8aa8862cca7.jpg,2026-05-07T01:13:10,2454,2026-05-07T01:13:10,621540919,image/jpg,2026-05-07T01:12:36,,,
684423087,1400,library,https://cdn.gymrats.app/69f5698f-31c9-4567-95fc-e68fb2f3c225.jpg,2026-05-07T01:45:09,1400,2026-05-07T01:45:09,621592926,image/jpg,2026-05-07T00:40:18,,,
684556821,720,library,https://cdn.gymrats.app/bbf8f648-f5ae-4552-bb64-69654699da5f.jpg,2026-05-07T09:06:45,720,2026-05-07T09:06:45,621716230,image/jpg,2026-05-07T09:06:08,https://cdn.gymrats.app/bbf8f648-f5ae-4552-bb64-69654699da5f.jpg,,
684624677,1400,camera,https://cdn.gymrats.app/0f6f720a-18a2-4819-9fe4-5cf56f2ff9bf.jpg,2026-05-07T10:11:44,1866,2026-05-07T10:11:44,621793366,image/jpg,2026-05-07T10:11:18,,,
684632749,1290,library,https://cdn.gymrats.app/8894480b-a7c5-4db2-a2b1-64724a44deaf.jpg,2026-05-07T10:17:36,2292,2026-05-07T10:17:36,621801857,image/jpg,2026-05-07T08:51:16,,,
684840659,828,library,https://cdn.gymrats.app/87f97188-23a1-4435-a7d9-9fb191cff5bc.jpg,2026-05-07T13:12:08,1792,2026-05-07T13:12:08,621936022,image/jpg,2026-05-07T11:57:23,,,
684758511,1400,library,https://cdn.gymrats.app/c194248c-8a91-4912-9588-39b0897153b2.jpg,2026-05-07T11:54:18,1400,2026-05-07T11:54:18,621936022,image/jpg,2026-05-07T11:53:29,,39.1546945,-86.49311166666666
684773951,1400,library,https://cdn.gymrats.app/ca28f8ef-6de3-4638-87a9-fefef2342b16.jpg,2026-05-07T12:06:39,1400,2026-05-07T12:06:39,621952050,image/jpg,2026-05-07T12:05:10,,,
684977863,1109,library,https://cdn.gymrats.app/3ceb980a-3192-493d-89f9-5229ee66be80.jpg,2026-05-07T15:44:11,1109,2026-05-07T15:44:11,622159704,image/jpg,2026-05-07T15:39:04,,,
685305204,1400,camera,https://cdn.gymrats.app/7324b093-f81c-45e3-ad9e-89b870f84671.jpg,2026-05-07T21:20:42,1866,2026-05-07T21:20:42,622487006,image/jpg,2026-05-07T21:18:41,,,
685309795,1400,library,https://cdn.gymrats.app/afb5eaf4-d7aa-4c17-9013-b01722d77ebb.jpg,2026-05-07T21:23:24,1866,2026-05-07T21:23:24,622491662,image/jpg,2026-05-07T21:06:19,,,
685526647,1400,library,https://cdn.gymrats.app/b3ec50e8-a8bb-4f54-83d9-6288fbf97171.jpg,2026-05-07T23:01:41,1866,2026-05-07T23:01:41,622694724,image/jpg,2026-05-07T19:31:03,,,
685965398,1206,library,https://cdn.gymrats.app/39e83cb1-7bf1-44c5-9052-afc6491b0c42.jpg,2026-05-08T02:44:02,2256,2026-05-08T02:44:02,623116490,image/jpg,2026-05-08T02:42:26,,,
686028419,1400,camera,https://cdn.gymrats.app/7ce3e4e7-c9c8-4026-84a0-80949c246980.jpg,2026-05-08T09:08:51,1866,2026-05-08T09:08:51,623180555,image/jpg,2026-05-08T09:07:58,https://cdn.gymrats.app/7ce3e4e7-c9c8-4026-84a0-80949c246980.jpg,,
686084313,1400,library,https://cdn.gymrats.app/61499613-f4e4-4910-ad6c-c96ab1ed4fa7.jpg,2026-05-08T10:09:26,1461,2026-05-08T10:09:26,623240232,image/jpg,2026-05-08T09:56:47,,,
686321557,828,library,https://cdn.gymrats.app/eeadfaf9-70db-4ae5-8a05-0401490e47f0.jpg,2026-05-08T13:50:19,1792,2026-05-08T13:50:19,623402721,image/jpg,2026-05-08T12:18:04,,,
686237592,1400,library,https://cdn.gymrats.app/de5b1e59-74a3-4374-ad8b-96a8631468f0.jpg,2026-05-08T12:17:09,1422,2026-05-08T12:17:09,623402721,image/jpg,2026-05-08T12:13:10,,39.15464716666666,-86.49307166666667
686237591,1400,library,https://cdn.gymrats.app/c0fdefa1-446c-475c-85c0-dced6510b548.jpg,2026-05-08T12:17:09,1866,2026-05-08T12:17:09,623402721,image/jpg,2026-05-08T12:07:40,,39.15465833333333,-86.49306333333334
686404165,1400,library,https://cdn.gymrats.app/d51711ea-80da-4816-aae2-526e69d283df.jpg,2026-05-08T15:24:40,1866,2026-05-08T15:24:40,623567212,image/jpg,2026-05-08T15:23:37,,,
686744981,1400,camera,https://cdn.gymrats.app/fb7c80d7-4f32-44c4-84e7-b03bf9f35be3.jpg,2026-05-08T21:30:50,1866,2026-05-08T21:30:50,623908090,image/jpg,2026-05-08T21:30:34,,,
686794192,1206,library,https://cdn.gymrats.app/72924cfa-0980-4d91-bee9-b33b4604948d.jpg,2026-05-08T21:59:27,1904,2026-05-08T21:59:27,623955814,image/jpg,2026-05-08T21:58:47,,,
686936565,1400,library,https://cdn.gymrats.app/f550ae24-4a92-4a04-834b-e0cbc1e9475b.jpg,2026-05-08T23:14:10,1866,2026-05-08T23:14:10,624090725,image/jpg,2026-05-08T23:11:06,,,
687276139,1400,library,https://cdn.gymrats.app/f35df986-80c7-44dd-998b-7c7305b11fb6.jpg,2026-05-09T10:08:57,1866,2026-05-09T10:08:57,624406545,image/jpg,2026-05-09T10:08:31,https://cdn.gymrats.app/f35df986-80c7-44dd-998b-7c7305b11fb6.jpg,,
687270767,1400,library,https://cdn.gymrats.app/41793cc9-5fba-42a0-90c8-479369fccfd8.jpg,2026-05-09T09:50:28,1866,2026-05-09T09:50:28,624406545,image/jpg,2026-05-09T09:50:09,https://cdn.gymrats.app/41793cc9-5fba-42a0-90c8-479369fccfd8.jpg,,
687286048,1400,library,https://cdn.gymrats.app/9f0d64b8-2c52-48c8-af0f-567466a751fd.jpg,2026-05-09T10:35:43,1866,2026-05-09T10:35:43,624424509,image/jpg,2026-05-09T10:31:09,,,
687617083,828,library,https://cdn.gymrats.app/f7185d4a-13bc-4552-875c-2b7f02eda8d0.jpg,2026-05-09T15:32:36,1792,2026-05-09T15:12:06,624767366,image/jpg,2026-05-09T15:10:41,,,
687617081,1400,library,https://cdn.gymrats.app/ff0b7adb-12c8-4b17-b1a2-62337e6f5dcf.jpg,2026-05-09T15:12:06,1866,2026-05-09T15:12:06,624767366,image/jpg,2026-05-09T14:52:22,,39.142066666666665,-86.51456333333333
